bet_id,player_id,bet_ts,stake,currency,product,payout,is_currency_valid,stake_brl,payout_brl,ggr_brl,_ingested_at
B0002318,P00164,2024-02-13T18:19:00.000Z,33.90,EUR,sports,87.98,true,177.53,460.73,-283.2,2026-07-31T12:59:56.604Z
B0002319,P00164,2024-02-10T17:15:00.000Z,153.48,EUR,sports,0.00,true,809.02,0.0,809.02,2026-07-31T12:59:56.604Z
B0002320,P00164,2024-02-18T09:12:00.000Z,18.68,EUR,casino,35.92,true,98.17,188.77,-90.6,2026-07-31T12:59:56.604Z
B0002321,P00164,2024-02-10T01:56:00.000Z,52.46,EUR,casino,86.68,true,276.53,456.91,-180.38,2026-07-31T12:59:56.604Z
B0002322,P00164,2024-02-14T02:51:00.000Z,10.39,EUR,casino,17.81,true,54.5,93.41,-38.91,2026-07-31T12:59:56.604Z
B0002323,P00164,2024-02-13T01:03:00.000Z,107.03,USD,casino,0.00,true,521.78,0.0,521.78,2026-07-31T12:59:56.604Z
B0002324,P00164,2024-02-14T05:26:00.000Z,53.74,EUR,casino,0.00,true,281.87,0.0,281.87,2026-07-31T12:59:56.604Z
B0002325,P00164,2024-02-12T04:50:00.000Z,54.14,EUR,sports,0.00,true,285.13,0.0,285.13,2026-07-31T12:59:56.604Z
B0002326,P00164,2024-02-18T20:38:00.000Z,25.60,EUR,casino,0.00,true,134.53,0.0,134.53,2026-07-31T12:59:56.604Z
B0002327,P00164,2024-02-14T22:58:00.000Z,73.55,EUR,sports,0.00,true,385.77,0.0,385.77,2026-07-31T12:59:56.604Z
B0002328,P00164,2024-02-09T07:41:00.000Z,19.21,EUR,casino,0.00,true,101.26,0.0,101.26,2026-07-31T12:59:56.604Z
B0002329,P00164,2024-02-20T20:54:00.000Z,4.00,EUR,sports,0.00,true,21.02,0.0,21.02,2026-07-31T12:59:56.604Z
B0002330,P00164,2024-02-11T07:09:00.000Z,24.32,EUR,casino,0.00,true,128.2,0.0,128.2,2026-07-31T12:59:56.604Z
B0002331,P00164,2024-02-17T06:40:00.000Z,27.44,EUR,casino,84.08,true,144.2,441.86,-297.66,2026-07-31T12:59:56.604Z
B0002332,P00164,2024-02-11T17:09:00.000Z,67.30,EUR,sports,0.00,true,354.75,0.0,354.75,2026-07-31T12:59:56.604Z
B0002333,P00164,2024-02-17T22:05:00.000Z,48.15,EUR,sports,0.00,true,253.04,0.0,253.04,2026-07-31T12:59:56.604Z
B0002334,P00164,2024-02-09T13:59:00.000Z,41.09,EUR,casino,0.00,true,216.59,0.0,216.59,2026-07-31T12:59:56.604Z
B0002335,P00165,2023-11-11T15:10:00.000Z,553.51,BRL,sports,0.00,true,553.51,0.0,553.51,2026-07-31T12:59:56.604Z
B0002336,P00165,2023-11-04T03:21:00.000Z,116.02,EUR,casino,0.00,true,615.66,0.0,615.66,2026-07-31T12:59:56.604Z
B0002337,P00165,2023-11-11T01:39:00.000Z,195.42,BRL,casino,0.00,true,195.42,0.0,195.42,2026-07-31T12:59:56.604Z
B0002338,P00165,2023-11-08T00:43:00.000Z,190.33,BRL,sports,0.00,true,190.33,0.0,190.33,2026-07-31T12:59:56.604Z
B0002339,P00165,2023-11-12T00:35:00.000Z,947.99,BRL,sports,2895.00,true,947.99,2895.0,-1947.01,2026-07-31T12:59:56.604Z
B0002340,P00165,2023-11-14T06:19:00.000Z,832.59,BRL,casino,1800.53,true,832.59,1800.53,-967.94,2026-07-31T12:59:56.604Z
B0002341,P00165,2023-11-19T13:21:00.000Z,805.62,BRL,sports,0.00,true,805.62,0.0,805.62,2026-07-31T12:59:56.604Z
B0002342,P00165,2023-12-10T12:21:00.000Z,636.39,BRL,casino,0.00,true,636.39,0.0,636.39,2026-07-31T12:59:56.604Z
B0002343,P00165,2023-11-28T05:53:00.000Z,263.29,BRL,casino,861.31,true,263.29,861.31,-598.02,2026-07-31T12:59:56.604Z
B0002344,P00166,2024-03-05T21:28:00.000Z,561.07,BRL,casino,0.00,true,561.07,0.0,561.07,2026-07-31T12:59:56.604Z
B0002345,P00166,2024-03-19T13:15:00.000Z,982.62,BRL,sports,0.00,true,982.62,0.0,982.62,2026-07-31T12:59:56.604Z
B0002346,P00166,2024-03-10T22:53:00.000Z,959.19,BRL,sports,1433.36,true,959.19,1433.36,-474.17,2026-07-31T12:59:56.604Z
B0002347,P00166,2024-03-02T11:00:00.000Z,800.37,BRL,casino,0.00,true,800.37,0.0,800.37,2026-07-31T12:59:56.604Z
B0002348,P00166,2024-03-27T21:05:00.000Z,280.71,BRL,sports,0.00,true,280.71,0.0,280.71,2026-07-31T12:59:56.604Z
B0002349,P00166,2024-03-10T03:33:00.000Z,211.28,BRL,casino,603.92,true,211.28,603.92,-392.64,2026-07-31T12:59:56.604Z
B0002350,P00166,2024-03-12T05:37:00.000Z,950.98,BRL,sports,0.00,true,950.98,0.0,950.98,2026-07-31T12:59:56.604Z
B0002351,P00166,2024-03-13T05:08:00.000Z,565.54,BRL,sports,1149.11,true,565.54,1149.11,-583.57,2026-07-31T12:59:56.604Z
B0002352,P00166,2024-03-19T00:36:00.000Z,957.53,BRL,casino,1622.65,true,957.53,1622.65,-665.12,2026-07-31T12:59:56.604Z
B0002353,P00167,2024-03-07T20:48:00.000Z,396.87,BRL,casino,984.30,true,396.87,984.3,-587.43,2026-07-31T12:59:56.604Z
B0002354,P00167,2024-03-11T02:57:00.000Z,335.07,BRL,sports,0.00,true,335.07,0.0,335.07,2026-07-31T12:59:56.604Z
B0002355,P00167,2024-03-10T02:56:00.000Z,939.56,BRL,sports,0.00,true,939.56,0.0,939.56,2026-07-31T12:59:56.604Z
B0002356,P00167,2024-03-07T01:13:00.000Z,901.56,BRL,sports,0.00,true,901.56,0.0,901.56,2026-07-31T12:59:56.604Z
B0002357,P00167,2024-03-08T10:27:00.000Z,46.53,BRL,casino,0.00,true,46.53,0.0,46.53,2026-07-31T12:59:56.604Z
B0002358,P00167,2024-03-11T00:25:00.000Z,412.46,BRL,casino,0.00,true,412.46,0.0,412.46,2026-07-31T12:59:56.604Z
B0002359,P00167,2024-03-10T16:36:00.000Z,222.72,BRL,casino,0.00,true,222.72,0.0,222.72,2026-07-31T12:59:56.604Z
B0002360,P00167,2024-03-12T22:20:00.000Z,83.95,BRL,casino,139.49,true,83.95,139.49,-55.54,2026-07-31T12:59:56.604Z
B0002361,P00167,2024-03-10T13:17:00.000Z,162.85,BRL,casino,0.00,true,162.85,0.0,162.85,2026-07-31T12:59:56.604Z
B0002362,P00167,2024-03-09T23:24:00.000Z,12.20,EUR,sports,0.00,true,64.18,0.0,64.18,2026-07-31T12:59:56.604Z
B0002363,P00167,2024-03-11T14:50:00.000Z,761.81,BRL,casino,0.00,true,761.81,0.0,761.81,2026-07-31T12:59:56.604Z
B0002364,P00167,2024-03-11T06:20:00.000Z,227.90,BRL,sports,0.00,true,227.9,0.0,227.9,2026-07-31T12:59:56.604Z
B0002365,P00167,2024-03-10T13:28:00.000Z,438.65,BRL,casino,0.00,true,438.65,0.0,438.65,2026-07-31T12:59:56.604Z
B0002366,P00167,2024-03-08T12:13:00.000Z,12.90,BRL,casino,0.00,true,12.9,0.0,12.9,2026-07-31T12:59:56.604Z
B0002367,P00167,2024-03-07T17:20:00.000Z,399.02,BRL,casino,513.37,true,399.02,513.37,-114.35,2026-07-31T12:59:56.604Z
B0002368,P00167,2024-03-07T11:47:00.000Z,284.38,BRL,sports,524.90,true,284.38,524.9,-240.52,2026-07-31T12:59:56.604Z
B0002369,P00167,2024-03-09T07:03:00.000Z,602.20,BRL,casino,0.00,true,602.2,0.0,602.2,2026-07-31T12:59:56.604Z
B0002370,P00167,2024-03-11T10:02:00.000Z,54.07,BRL,casino,143.70,true,54.07,143.7,-89.63,2026-07-31T12:59:56.604Z
B0002371,P00169,2023-11-29T20:28:00.000Z,555.78,BRL,sports,1759.02,true,555.78,1759.02,-1203.24,2026-07-31T12:59:56.604Z
B0002372,P00169,2023-12-21T01:22:00.000Z,529.35,BRL,casino,1544.54,true,529.35,1544.54,-1015.19,2026-07-31T12:59:56.604Z
B0002373,P00169,2023-12-07T21:02:00.000Z,881.35,BRL,casino,2245.04,true,881.35,2245.04,-1363.69,2026-07-31T12:59:56.604Z
B0002374,P00169,2024-01-05T07:44:00.000Z,931.74,BRL,sports,0.00,true,931.74,0.0,931.74,2026-07-31T12:59:56.604Z
B0002375,P00169,2024-01-06T19:19:00.000Z,58.90,EUR,sports,196.01,true,310.8,1034.29,-723.49,2026-07-31T12:59:56.604Z
B0002376,P00169,2023-11-17T23:26:00.000Z,157.39,BRL,casino,0.00,true,157.39,0.0,157.39,2026-07-31T12:59:56.604Z
B0002377,P00169,2023-11-23T20:22:00.000Z,367.61,BRL,casino,1270.67,true,367.61,1270.67,-903.06,2026-07-31T12:59:56.604Z
B0002378,P00169,2023-12-01T09:55:00.000Z,861.59,BRL,casino,0.00,true,861.59,0.0,861.59,2026-07-31T12:59:56.604Z
B0002379,P00169,2024-01-13T13:25:00.000Z,389.35,BRL,casino,662.03,true,389.35,662.03,-272.68,2026-07-31T12:59:56.604Z
B0002380,P00169,2024-01-08T17:01:00.000Z,749.65,BRL,casino,1867.16,true,749.65,1867.16,-1117.51,2026-07-31T12:59:56.604Z
B0002381,P00169,2023-12-17T13:04:00.000Z,122.27,EUR,casino,0.00,true,650.35,0.0,650.35,2026-07-31T12:59:56.604Z
B0002382,P00169,2024-01-04T15:19:00.000Z,73.18,BRL,sports,0.00,true,73.18,0.0,73.18,2026-07-31T12:59:56.604Z
B0002383,P00169,2023-12-13T21:39:00.000Z,169.39,BRL,sports,242.35,true,169.39,242.35,-72.96,2026-07-31T12:59:56.604Z
B0002384,P00169,2024-01-09T14:42:00.000Z,761.15,BRL,casino,0.00,true,761.15,0.0,761.15,2026-07-31T12:59:56.604Z
B0002385,P00169,2023-12-08T21:30:00.000Z,437.20,BRL,sports,845.65,true,437.2,845.65,-408.45,2026-07-31T12:59:56.604Z
B0002386,P00169,2023-12-20T02:53:00.000Z,726.66,BRL,casino,2198.67,true,726.66,2198.67,-1472.01,2026-07-31T12:59:56.604Z
B0002387,P00169,2023-12-02T10:21:00.000Z,434.75,BRL,casino,0.00,true,434.75,0.0,434.75,2026-07-31T12:59:56.604Z
B0002388,P00169,2024-01-15T17:54:00.000Z,145.16,BRL,sports,368.59,true,145.16,368.59,-223.43,2026-07-31T12:59:56.604Z
B0002389,P00170,2024-03-06T02:37:00.000Z,695.46,BRL,casino,1014.59,true,695.46,1014.59,-319.13,2026-07-31T12:59:56.604Z
B0002390,P00170,2024-03-07T14:29:00.000Z,665.67,BRL,casino,2252.91,true,665.67,2252.91,-1587.24,2026-07-31T12:59:56.604Z
B0002391,P00170,2024-03-03T19:42:00.000Z,616.49,BRL,casino,1680.17,true,616.49,1680.17,-1063.68,2026-07-31T12:59:56.604Z
B0002392,P00170,2024-03-08T09:32:00.000Z,177.08,BRL,casino,0.00,true,177.08,0.0,177.08,2026-07-31T12:59:56.604Z
B0002393,P00170,2024-03-06T13:19:00.000Z,227.13,BRL,sports,777.40,true,227.13,777.4,-550.27,2026-07-31T12:59:56.604Z
B0002394,P00170,2024-03-06T14:09:00.000Z,876.16,BRL,sports,1482.63,true,876.16,1482.63,-606.47,2026-07-31T12:59:56.604Z
B0002395,P00170,2024-03-02T17:47:00.000Z,966.90,BRL,casino,1199.54,true,966.9,1199.54,-232.64,2026-07-31T12:59:56.604Z
B0002396,P00170,2024-03-07T22:06:00.000Z,304.90,BRL,casino,0.00,true,304.9,0.0,304.9,2026-07-31T12:59:56.604Z
B0002397,P00170,2024-03-06T17:26:00.000Z,135.57,EUR,sports,362.33,true,718.39,1919.99,-1201.6,2026-07-31T12:59:56.604Z
B0002398,P00171,2024-01-01T04:00:00.000Z,131.39,USD,casino,0.00,true,649.24,0.0,649.24,2026-07-31T12:59:56.604Z
B0002399,P00171,2023-12-20T23:28:00.000Z,51.07,USD,sports,0.00,true,256.82,0.0,256.82,2026-07-31T12:59:56.604Z
B0002400,P00171,2024-01-04T16:51:00.000Z,99.05,USD,sports,0.00,true,488.54,0.0,488.54,2026-07-31T12:59:56.604Z
B0002401,P00172,2024-01-26T23:33:00.000Z,125.17,EUR,sports,0.00,true,657.28,0.0,657.28,2026-07-31T12:59:56.604Z
B0002402,P00172,2024-03-14T00:29:00.000Z,65.88,EUR,sports,0.00,true,351.59,0.0,351.59,2026-07-31T12:59:56.604Z
B0002403,P00172,2024-02-04T13:01:00.000Z,68.56,EUR,sports,154.83,true,359.5,811.87,-452.37,2026-07-31T12:59:56.604Z
B0002404,P00172,2024-01-24T14:36:00.000Z,7.14,EUR,sports,17.97,true,37.3,93.88,-56.58,2026-07-31T12:59:56.604Z
B0002405,P00172,2024-03-13T05:06:00.000Z,122.93,EUR,casino,297.09,true,653.31,1578.88,-925.57,2026-07-31T12:59:56.604Z
B0002406,P00172,2024-01-30T14:49:00.000Z,116.08,USD,casino,0.00,true,569.07,0.0,569.07,2026-07-31T12:59:56.604Z
B0002407,P00173,2023-10-13T23:23:00.000Z,62.41,EUR,casino,136.39,true,333.58,729.0,-395.42,2026-07-31T12:59:56.604Z
B0002408,P00173,2023-10-17T11:13:00.000Z,8.91,EUR,casino,13.32,true,47.82,71.49,-23.67,2026-07-31T12:59:56.604Z
B0002409,P00173,2023-10-03T02:00:00.000Z,41.10,EUR,sports,59.38,true,219.43,317.02,-97.59,2026-07-31T12:59:56.604Z
B0002410,P00173,2023-10-09T05:31:00.000Z,106.03,EUR,casino,0.00,true,563.0,0.0,563.0,2026-07-31T12:59:56.604Z
B0002411,P00173,2023-10-20T03:30:00.000Z,71.50,EUR,casino,0.00,true,380.75,0.0,380.75,2026-07-31T12:59:56.604Z
B0002412,P00173,2023-10-15T03:01:00.000Z,154.89,EUR,sports,0.00,true,827.89,0.0,827.89,2026-07-31T12:59:56.604Z
B0002413,P00173,2023-10-22T03:23:00.000Z,914.60,BRL,casino,0.00,true,914.6,0.0,914.6,2026-07-31T12:59:56.604Z
B0002414,P00173,2023-10-12T10:54:00.000Z,27.69,EUR,casino,0.00,true,148.34,0.0,148.34,2026-07-31T12:59:56.604Z
B0002415,P00173,2023-10-06T18:16:00.000Z,117.47,EUR,sports,338.05,true,624.06,1795.89,-1171.83,2026-07-31T12:59:56.604Z
B0002416,P00174,2024-02-07T01:51:00.000Z,152.95,USD,sports,513.86,true,748.03,2513.11,-1765.08,2026-07-31T12:59:56.604Z
B0002417,P00174,2024-01-25T14:20:00.000Z,797.78,BRL,sports,1441.48,true,797.78,1441.48,-643.7,2026-07-31T12:59:56.604Z
B0002418,P00174,2024-02-02T18:34:00.000Z,184.73,USD,sports,0.00,true,898.56,0.0,898.56,2026-07-31T12:59:56.604Z
B0002419,P00175,2024-01-17T05:16:00.000Z,397.34,BRL,casino,0.00,true,397.34,0.0,397.34,2026-07-31T12:59:56.604Z
B0002420,P00175,2023-11-16T05:18:00.000Z,701.57,BRL,sports,1949.53,true,701.57,1949.53,-1247.96,2026-07-31T12:59:56.604Z
B0002421,P00175,2023-09-09T14:48:00.000Z,798.31,BRL,casino,0.00,true,798.31,0.0,798.31,2026-07-31T12:59:56.604Z
B0002422,P00175,2023-09-02T15:09:00.000Z,921.76,BRL,sports,3154.87,true,921.76,3154.87,-2233.11,2026-07-31T12:59:56.604Z
B0002423,P00175,2023-10-03T15:13:00.000Z,649.83,BRL,casino,0.00,true,649.83,0.0,649.83,2026-07-31T12:59:56.604Z
B0002424,P00175,2023-11-29T21:55:00.000Z,781.42,BRL,casino,0.00,true,781.42,0.0,781.42,2026-07-31T12:59:56.604Z
B0002425,P00177,2024-02-07T03:33:00.000Z,169.98,BRL,sports,0.00,true,169.98,0.0,169.98,2026-07-31T12:59:56.604Z
B0002426,P00177,2024-02-01T02:10:00.000Z,270.63,BRL,sports,385.41,true,270.63,385.41,-114.78,2026-07-31T12:59:56.604Z
B0002427,P00177,2024-02-07T07:18:00.000Z,510.62,BRL,casino,0.00,true,510.62,0.0,510.62,2026-07-31T12:59:56.604Z
B0002428,P00177,2024-02-10T08:34:00.000Z,2.84,EUR,sports,7.75,true,14.97,40.85,-25.88,2026-07-31T12:59:56.604Z
B0002429,P00177,2024-02-19T00:26:00.000Z,148.66,BRL,casino,0.00,true,148.66,0.0,148.66,2026-07-31T12:59:56.604Z
B0002430,P00177,2024-02-17T02:18:00.000Z,638.33,BRL,casino,903.72,true,638.33,903.72,-265.39,2026-07-31T12:59:56.604Z
B0002431,P00179,2023-10-26T19:10:00.000Z,814.85,BRL,casino,1401.73,true,814.85,1401.73,-586.88,2026-07-31T12:59:56.604Z
B0002432,P00179,2024-01-29T09:06:00.000Z,331.86,BRL,sports,867.46,true,331.86,867.46,-535.6,2026-07-31T12:59:56.604Z
B0002433,P00179,2023-12-03T13:01:00.000Z,158.68,EUR,casino,0.00,true,838.69,0.0,838.69,2026-07-31T12:59:56.604Z
B0002434,P00179,2024-01-21T23:46:00.000Z,797.10,BRL,casino,0.00,true,797.1,0.0,797.1,2026-07-31T12:59:56.604Z
B0002435,P00179,2024-01-03T23:45:00.000Z,27.01,USD,casino,0.00,true,133.15,0.0,133.15,2026-07-31T12:59:56.604Z
B0002436,P00179,2024-01-08T11:06:00.000Z,13.03,EUR,sports,0.00,true,68.83,0.0,68.83,2026-07-31T12:59:56.604Z
B0002437,P00180,2024-01-15T01:21:00.000Z,93.44,USD,sports,171.72,true,459.83,845.06,-385.23,2026-07-31T12:59:56.604Z
B0002438,P00180,2023-11-15T20:10:00.000Z,639.43,BRL,casino,971.08,true,639.43,971.08,-331.65,2026-07-31T12:59:56.604Z
B0002439,P00180,2024-02-16T22:01:00.000Z,117.52,BRL,casino,0.00,true,117.52,0.0,117.52,2026-07-31T12:59:56.604Z
B0002440,P00180,2023-12-23T13:12:00.000Z,516.83,BRL,casino,1622.33,true,516.83,1622.33,-1105.5,2026-07-31T12:59:56.604Z
B0002441,P00180,2024-01-15T13:05:00.000Z,505.97,BRL,sports,1401.34,true,505.97,1401.34,-895.37,2026-07-31T12:59:56.604Z
B0002442,P00180,2023-12-29T19:30:00.000Z,243.12,BRL,casino,0.00,true,243.12,0.0,243.12,2026-07-31T12:59:56.604Z
B0002443,P00180,2023-12-20T06:01:00.000Z,380.49,BRL,sports,1060.66,true,380.49,1060.66,-680.17,2026-07-31T12:59:56.604Z
B0002444,P00180,2024-02-09T02:34:00.000Z,907.81,BRL,sports,0.00,true,907.81,0.0,907.81,2026-07-31T12:59:56.604Z
B0002445,P00180,2023-12-01T12:30:00.000Z,74.16,USD,sports,0.00,true,373.91,0.0,373.91,2026-07-31T12:59:56.604Z
B0002446,P00181,2023-10-03T10:31:00.000Z,863.01,BRL,sports,0.00,true,863.01,0.0,863.01,2026-07-31T12:59:56.604Z
B0002447,P00181,2023-10-22T21:57:00.000Z,196.28,BRL,casino,461.40,true,196.28,461.4,-265.12,2026-07-31T12:59:56.604Z
B0002448,P00181,2023-08-30T03:51:00.000Z,67.47,EUR,sports,230.43,true,358.54,1224.51,-865.97,2026-07-31T12:59:56.604Z
B0002449,P00182,2023-12-19T09:53:00.000Z,388.26,BRL,casino,1141.07,true,388.26,1141.07,-752.81,2026-07-31T12:59:56.604Z
B0002450,P00182,2024-01-20T00:17:00.000Z,668.90,BRL,sports,0.00,true,668.9,0.0,668.9,2026-07-31T12:59:56.604Z
B0002451,P00182,2024-01-01T22:51:00.000Z,954.40,BRL,casino,0.00,true,954.4,0.0,954.4,2026-07-31T12:59:56.604Z
B0002452,P00182,2024-02-17T14:30:00.000Z,842.82,BRL,sports,0.00,true,842.82,0.0,842.82,2026-07-31T12:59:56.604Z
B0002453,P00182,2023-11-28T08:53:00.000Z,181.16,BRL,casino,0.00,true,181.16,0.0,181.16,2026-07-31T12:59:56.604Z
B0002454,P00182,2024-01-04T03:55:00.000Z,983.71,BRL,casino,0.00,true,983.71,0.0,983.71,2026-07-31T12:59:56.604Z
B0002455,P00182,2023-12-07T00:19:00.000Z,305.68,BRL,casino,741.78,true,305.68,741.78,-436.1,2026-07-31T12:59:56.604Z
B0002456,P00182,2024-02-23T23:24:00.000Z,844.48,BRL,sports,0.00,true,844.48,0.0,844.48,2026-07-31T12:59:56.604Z
B0002457,P00182,2024-03-11T09:49:00.000Z,293.06,BRL,casino,0.00,true,293.06,0.0,293.06,2026-07-31T12:59:56.604Z
B0002458,P00182,2024-03-06T07:07:00.000Z,890.32,BRL,sports,0.00,true,890.32,0.0,890.32,2026-07-31T12:59:56.604Z
B0002459,P00182,2023-12-06T04:47:00.000Z,83.24,EUR,casino,185.96,true,436.78,975.77,-538.99,2026-07-31T12:59:56.604Z
B0002460,P00182,2024-01-15T09:10:00.000Z,154.11,BRL,casino,0.00,true,154.11,0.0,154.11,2026-07-31T12:59:56.604Z
B0002461,P00182,2024-02-18T15:48:00.000Z,299.56,BRL,sports,1009.38,true,299.56,1009.38,-709.82,2026-07-31T12:59:56.604Z
B0002462,P00182,2024-02-05T11:22:00.000Z,45.86,EUR,casino,0.00,true,239.85,0.0,239.85,2026-07-31T12:59:56.604Z
B0002463,P00182,2023-11-24T12:59:00.000Z,382.06,BRL,casino,0.00,true,382.06,0.0,382.06,2026-07-31T12:59:56.604Z
B0002464,P00182,2023-12-01T00:49:00.000Z,136.56,BRL,casino,335.95,true,136.56,335.95,-199.39,2026-07-31T12:59:56.604Z
B0002465,P00182,2024-01-18T14:36:00.000Z,441.84,BRL,casino,571.75,true,441.84,571.75,-129.91,2026-07-31T12:59:56.604Z
B0002466,P00182,2023-12-11T20:51:00.000Z,499.52,BRL,casino,0.00,true,499.52,0.0,499.52,2026-07-31T12:59:56.604Z
B0002467,P00182,2023-12-01T17:22:00.000Z,89.97,BRL,sports,0.00,true,89.97,0.0,89.97,2026-07-31T12:59:56.604Z
B0002468,P00182,2023-12-09T07:57:00.000Z,422.35,BRL,sports,1277.12,true,422.35,1277.12,-854.77,2026-07-31T12:59:56.604Z
B0002469,P00182,2023-12-29T17:03:00.000Z,235.67,BRL,sports,0.00,true,235.67,0.0,235.67,2026-07-31T12:59:56.604Z
B0002470,P00182,2023-12-20T18:52:00.000Z,929.43,BRL,sports,1925.68,true,929.43,1925.68,-996.25,2026-07-31T12:59:56.604Z
B0002471,P00182,2024-03-08T23:45:00.000Z,947.91,BRL,sports,0.00,true,947.91,0.0,947.91,2026-07-31T12:59:56.604Z
B0002472,P00182,2024-02-18T05:34:00.000Z,401.83,BRL,casino,602.82,true,401.83,602.82,-200.99,2026-07-31T12:59:56.604Z
B0002473,P00183,2023-11-14T03:45:00.000Z,94.89,BRL,sports,0.00,true,94.89,0.0,94.89,2026-07-31T12:59:56.604Z
B0002474,P00183,2023-10-18T19:21:00.000Z,862.18,BRL,casino,2087.72,true,862.18,2087.72,-1225.54,2026-07-31T12:59:56.604Z
B0002475,P00183,2024-02-23T12:48:00.000Z,947.35,BRL,sports,1390.55,true,947.35,1390.55,-443.2,2026-07-31T12:59:56.604Z
B0002476,P00183,2023-12-14T18:20:00.000Z,353.31,BRL,sports,540.32,true,353.31,540.32,-187.01,2026-07-31T12:59:56.604Z
B0002477,P00183,2024-01-31T06:51:00.000Z,993.39,BRL,sports,0.00,true,993.39,0.0,993.39,2026-07-31T12:59:56.604Z
B0002478,P00183,2024-02-09T22:34:00.000Z,971.07,BRL,casino,2349.09,true,971.07,2349.09,-1378.02,2026-07-31T12:59:56.604Z
B0002479,P00184,2023-12-05T01:07:00.000Z,46.51,USD,sports,0.00,true,234.07,0.0,234.07,2026-07-31T12:59:56.604Z
B0002480,P00184,2023-09-19T13:45:00.000Z,7.80,USD,casino,0.00,true,39.72,0.0,39.72,2026-07-31T12:59:56.604Z
B0002481,P00184,2023-11-20T12:08:00.000Z,83.53,USD,casino,213.94,true,412.59,1056.75,-644.16,2026-07-31T12:59:56.604Z
B0002482,P00184,2023-11-21T10:12:00.000Z,97.32,USD,sports,0.00,true,482.79,0.0,482.79,2026-07-31T12:59:56.604Z
B0002483,P00184,2023-10-12T18:11:00.000Z,161.31,USD,sports,0.00,true,819.72,0.0,819.72,2026-07-31T12:59:56.604Z
B0002484,P00184,2023-11-09T00:12:00.000Z,115.91,USD,sports,169.71,true,579.69,848.76,-269.07,2026-07-31T12:59:56.604Z
B0002485,P00184,2023-11-18T15:11:00.000Z,2.32,USD,casino,4.51,true,11.46,22.27,-10.81,2026-07-31T12:59:56.604Z
B0002486,P00184,2023-10-19T02:10:00.000Z,16.78,USD,sports,0.00,true,85.48,0.0,85.48,2026-07-31T12:59:56.604Z
B0002487,P00184,2023-09-20T00:17:00.000Z,98.33,USD,casino,332.19,true,499.31,1686.84,-1187.53,2026-07-31T12:59:56.604Z
B0002488,P00185,2024-02-04T04:26:00.000Z,72.81,BRL,sports,0.00,true,72.81,0.0,72.81,2026-07-31T12:59:56.604Z
B0002489,P00185,2024-01-22T06:25:00.000Z,741.02,BRL,casino,0.00,true,741.02,0.0,741.02,2026-07-31T12:59:56.604Z
B0002490,P00185,2024-01-09T00:34:00.000Z,826.11,BRL,casino,2361.86,true,826.11,2361.86,-1535.75,2026-07-31T12:59:56.604Z
B0002491,P00186,2023-11-12T23:32:00.000Z,939.16,BRL,casino,1155.93,true,939.16,1155.93,-216.77,2026-07-31T12:59:56.604Z
B0002492,P00186,2023-10-24T14:27:00.000Z,690.35,BRL,sports,1677.75,true,690.35,1677.75,-987.4,2026-07-31T12:59:56.604Z
B0002493,P00186,2023-11-14T02:08:00.000Z,67.78,USD,casino,0.00,true,335.87,0.0,335.87,2026-07-31T12:59:56.604Z
B0002494,P00186,2023-11-04T13:29:00.000Z,116.48,EUR,sports,328.30,true,618.1,1742.12,-1124.02,2026-07-31T12:59:56.604Z
B0002495,P00186,2023-10-23T10:54:00.000Z,723.76,BRL,casino,0.00,true,723.76,0.0,723.76,2026-07-31T12:59:56.604Z
B0002496,P00186,2023-11-10T01:35:00.000Z,23.47,EUR,sports,35.22,true,123.97,186.04,-62.07,2026-07-31T12:59:56.604Z
B0002497,P00187,2023-10-15T08:00:00.000Z,123.68,EUR,casino,0.00,true,661.07,0.0,661.07,2026-07-31T12:59:56.604Z
B0002498,P00187,2023-10-19T12:06:00.000Z,102.88,EUR,casino,0.00,true,550.83,0.0,550.83,2026-07-31T12:59:56.604Z
B0002499,P00187,2023-10-30T18:41:00.000Z,142.04,EUR,casino,445.63,true,756.26,2372.67,-1616.41,2026-07-31T12:59:56.604Z
B0002500,P00187,2023-10-12T05:59:00.000Z,29.69,EUR,casino,89.41,true,159.05,478.98,-319.93,2026-07-31T12:59:56.604Z
B0002501,P00187,2023-10-26T05:11:00.000Z,20.26,EUR,casino,0.00,true,108.07,0.0,108.07,2026-07-31T12:59:56.604Z
B0002502,P00187,2023-11-05T13:33:00.000Z,102.41,EUR,sports,153.58,true,543.44,814.97,-271.53,2026-07-31T12:59:56.604Z
B0002503,P00187,2023-10-11T23:58:00.000Z,114.65,EUR,casino,0.00,true,611.36,0.0,611.36,2026-07-31T12:59:56.604Z
B0002504,P00187,2023-11-04T09:56:00.000Z,161.78,EUR,casino,487.87,true,858.49,2588.88,-1730.39,2026-07-31T12:59:56.604Z
B0002505,P00187,2023-10-26T06:19:00.000Z,54.19,EUR,casino,0.00,true,289.06,0.0,289.06,2026-07-31T12:59:56.604Z
B0002506,P00187,2023-11-07T05:25:00.000Z,170.56,EUR,casino,391.62,true,907.09,2082.75,-1175.66,2026-07-31T12:59:56.604Z
B0002507,P00187,2023-10-21T19:39:00.000Z,151.78,EUR,sports,0.00,true,808.26,0.0,808.26,2026-07-31T12:59:56.604Z
B0002508,P00187,2023-10-21T04:37:00.000Z,93.91,EUR,casino,176.80,true,500.09,941.5,-441.41,2026-07-31T12:59:56.604Z
